location,date,vaccine,total_vaccinations
Italy,2021-05-11,Johnson&Johnson,202057
Italy,2021-05-11,Moderna,2040539
Italy,2021-05-11,Oxford/AstraZeneca,5482103
Italy,2021-05-11,Pfizer/BioNTech,17449780
Italy,2021-05-12,Johnson&Johnson,210912
Italy,2021-05-12,Moderna,2102351
Italy,2021-05-12,Oxford/AstraZeneca,5582914
Italy,2021-05-12,Pfizer/BioNTech,17762047
Italy,2021-05-13,Johnson&Johnson,219074
Italy,2021-05-13,Moderna,2150906
Italy,2021-05-13,Oxford/AstraZeneca,5675339
Italy,2021-05-13,Pfizer/BioNTech,18141272
Italy,2021-05-14,Johnson&Johnson,227192
Italy,2021-05-14,Moderna,2200981
Italy,2021-05-14,Oxford/AstraZeneca,5772720
Italy,2021-05-14,Pfizer/BioNTech,18539516
Italy,2021-05-15,Johnson&Johnson,245111
Italy,2021-05-15,Moderna,2256101
Italy,2021-05-15,Oxford/AstraZeneca,5868846
Italy,2021-05-15,Pfizer/BioNTech,18914337
Italy,2021-05-16,Johnson&Johnson,261282
Italy,2021-05-16,Moderna,2291230
Italy,2021-05-16,Oxford/AstraZeneca,5947883
Italy,2021-05-16,Pfizer/BioNTech,19193176
Italy,2021-05-17,Johnson&Johnson,279217
Italy,2021-05-17,Moderna,2336931
Italy,2021-05-17,Oxford/AstraZeneca,6028518
Italy,2021-05-17,Pfizer/BioNTech,19515445
Italy,2021-05-18,Johnson&Johnson,297312
Italy,2021-05-18,Moderna,2390033
Italy,2021-05-18,Oxford/AstraZeneca,6125786
Italy,2021-05-18,Pfizer/BioNTech,19815445
Italy,2021-05-19,Johnson&Johnson,315442
Italy,2021-05-19,Moderna,2445382
Italy,2021-05-19,Oxford/AstraZeneca,6226863
Italy,2021-05-19,Pfizer/BioNTech,20126285
Italy,2021-05-20,Johnson&Johnson,335087
Italy,2021-05-20,Moderna,2485394
Italy,2021-05-20,Oxford/AstraZeneca,6316276
Italy,2021-05-20,Pfizer/BioNTech,20527453
Italy,2021-05-21,Johnson&Johnson,353624
Italy,2021-05-21,Moderna,2530151
Italy,2021-05-21,Oxford/AstraZeneca,6411371
Italy,2021-05-21,Pfizer/BioNTech,20938168
Italy,2021-05-22,Johnson&Johnson,391810
Italy,2021-05-22,Moderna,2596319
Italy,2021-05-22,Oxford/AstraZeneca,6497396
Italy,2021-05-22,Pfizer/BioNTech,21266317
Italy,2021-05-23,Johnson&Johnson,427745
Italy,2021-05-23,Moderna,2651534
Italy,2021-05-23,Oxford/AstraZeneca,6557792
Italy,2021-05-23,Pfizer/BioNTech,21522024
Italy,2021-05-24,Johnson&Johnson,460203
Italy,2021-05-24,Moderna,2721293
Italy,2021-05-24,Oxford/AstraZeneca,6638268
Italy,2021-05-24,Pfizer/BioNTech,21802871
Italy,2021-05-25,Johnson&Johnson,489495
Italy,2021-05-25,Moderna,2819358
Italy,2021-05-25,Oxford/AstraZeneca,6739703
Italy,2021-05-25,Pfizer/BioNTech,22051498
Italy,2021-05-26,Johnson&Johnson,520345
Italy,2021-05-26,Moderna,2927151
Italy,2021-05-26,Oxford/AstraZeneca,6846038
Italy,2021-05-26,Pfizer/BioNTech,22331272
Italy,2021-05-27,Johnson&Johnson,542168
Italy,2021-05-27,Moderna,3003706
Italy,2021-05-27,Oxford/AstraZeneca,6945589
Italy,2021-05-27,Pfizer/BioNTech,22721632
Italy,2021-05-28,Johnson&Johnson,560847
Italy,2021-05-28,Moderna,3066448
Italy,2021-05-28,Oxford/AstraZeneca,7043881
Italy,2021-05-28,Pfizer/BioNTech,23133200
Italy,2021-05-29,Johnson&Johnson,579684
Italy,2021-05-29,Moderna,3123529
Italy,2021-05-29,Oxford/AstraZeneca,7119375
Italy,2021-05-29,Pfizer/BioNTech,23505216
Italy,2021-05-30,Johnson&Johnson,598542
Italy,2021-05-30,Moderna,3163687
Italy,2021-05-30,Oxford/AstraZeneca,7169758
Italy,2021-05-30,Pfizer/BioNTech,23797557
Italy,2021-05-31,Johnson&Johnson,654920
Italy,2021-05-31,Moderna,3250394
Italy,2021-05-31,Oxford/AstraZeneca,7245242
Italy,2021-05-31,Pfizer/BioNTech,24057273
Italy,2021-06-01,Johnson&Johnson,721733
Italy,2021-06-01,Moderna,3332397
Italy,2021-06-01,Oxford/AstraZeneca,7311545
Italy,2021-06-01,Pfizer/BioNTech,24308595
Italy,2021-06-02,Johnson&Johnson,759585
Italy,2021-06-02,Moderna,3379275
Italy,2021-06-02,Oxford/AstraZeneca,7349319
Italy,2021-06-02,Pfizer/BioNTech,24597046
Italy,2021-06-03,Johnson&Johnson,797244
Italy,2021-06-03,Moderna,3431692
Italy,2021-06-03,Oxford/AstraZeneca,7413660
Italy,2021-06-03,Pfizer/BioNTech,25037516
Italy,2021-06-04,Johnson&Johnson,844763
Italy,2021-06-04,Moderna,3489548
Italy,2021-06-04,Oxford/AstraZeneca,7476040
Italy,2021-06-04,Pfizer/BioNTech,25498956
Italy,2021-06-05,Johnson&Johnson,901922
Italy,2021-06-05,Moderna,3533122
Italy,2021-06-05,Oxford/AstraZeneca,7541297
Italy,2021-06-05,Pfizer/BioNTech,25948309
Italy,2021-06-06,Johnson&Johnson,950912
Italy,2021-06-06,Moderna,3563412
Italy,2021-06-06,Oxford/AstraZeneca,7608912
Italy,2021-06-06,Pfizer/BioNTech,26310754
Italy,2021-06-07,Johnson&Johnson,988051
Italy,2021-06-07,Moderna,3609434
Italy,2021-06-07,Oxford/AstraZeneca,7684155
Italy,2021-06-07,Pfizer/BioNTech,26717851
Italy,2021-06-08,Johnson&Johnson,1028798
Italy,2021-06-08,Moderna,3670250
Italy,2021-06-08,Oxford/AstraZeneca,7764307
Italy,2021-06-08,Pfizer/BioNTech,27112101
Italy,2021-06-09,Johnson&Johnson,1067010
Italy,2021-06-09,Moderna,3736970
Italy,2021-06-09,Oxford/AstraZeneca,7849569
Italy,2021-06-09,Pfizer/BioNTech,27508815
Italy,2021-06-10,Johnson&Johnson,1099721
Italy,2021-06-10,Moderna,3778776
Italy,2021-06-10,Oxford/AstraZeneca,7924240
Italy,2021-06-10,Pfizer/BioNTech,27981392
Italy,2021-06-11,Johnson&Johnson,1123525
Italy,2021-06-11,Moderna,3817673
Italy,2021-06-11,Oxford/AstraZeneca,7987891
Italy,2021-06-11,Pfizer/BioNTech,28467305
Italy,2021-06-12,Johnson&Johnson,1138554
Italy,2021-06-12,Moderna,3862971
Italy,2021-06-12,Oxford/AstraZeneca,8014965
Italy,2021-06-12,Pfizer/BioNTech,28927716
Italy,2021-06-13,Johnson&Johnson,1144268
Italy,2021-06-13,Moderna,3912396
Italy,2021-06-13,Oxford/AstraZeneca,8032415
Italy,2021-06-13,Pfizer/BioNTech,29277823
Italy,2021-06-14,Johnson&Johnson,1151093
Italy,2021-06-14,Moderna,3967332
Italy,2021-06-14,Oxford/AstraZeneca,8064120
Italy,2021-06-14,Pfizer/BioNTech,29711195
Italy,2021-06-15,Johnson&Johnson,1158133
Italy,2021-06-15,Moderna,4043822
Italy,2021-06-15,Oxford/AstraZeneca,8101461
Italy,2021-06-15,Pfizer/BioNTech,30114634
Italy,2021-06-16,Johnson&Johnson,1166109
Italy,2021-06-16,Moderna,4130244
Italy,2021-06-16,Oxford/AstraZeneca,8146101
Italy,2021-06-16,Pfizer/BioNTech,30525223
Italy,2021-06-17,Johnson&Johnson,1173966
Italy,2021-06-17,Moderna,4198728
Italy,2021-06-17,Oxford/AstraZeneca,8188657
Italy,2021-06-17,Pfizer/BioNTech,31001131
Italy,2021-06-18,Johnson&Johnson,1179881
Italy,2021-06-18,Moderna,4254309
Italy,2021-06-18,Oxford/AstraZeneca,8230515
Italy,2021-06-18,Pfizer/BioNTech,31497465
Italy,2021-06-19,Johnson&Johnson,1184362
Italy,2021-06-19,Moderna,4309410
Italy,2021-06-19,Oxford/AstraZeneca,8265535
Italy,2021-06-19,Pfizer/BioNTech,31948374
Italy,2021-06-20,Johnson&Johnson,1186907
Italy,2021-06-20,Moderna,4356817
Italy,2021-06-20,Oxford/AstraZeneca,8295741
Italy,2021-06-20,Pfizer/BioNTech,32294075
Italy,2021-06-21,Johnson&Johnson,1191748
Italy,2021-06-21,Moderna,4416542
Italy,2021-06-21,Oxford/AstraZeneca,8347530
Italy,2021-06-21,Pfizer/BioNTech,32727877
Italy,2021-06-22,Johnson&Johnson,1196910
Italy,2021-06-22,Moderna,4500608
Italy,2021-06-22,Oxford/AstraZeneca,8398696
Italy,2021-06-22,Pfizer/BioNTech,33149078
Italy,2021-06-23,Johnson&Johnson,1202508
Italy,2021-06-23,Moderna,4586355
Italy,2021-06-23,Oxford/AstraZeneca,8452032
Italy,2021-06-23,Pfizer/BioNTech,33562951
Italy,2021-06-24,Johnson&Johnson,1207937
Italy,2021-06-24,Moderna,4636608
Italy,2021-06-24,Oxford/AstraZeneca,8496226
Italy,2021-06-24,Pfizer/BioNTech,34059977
Italy,2021-06-25,Johnson&Johnson,1212945
Italy,2021-06-25,Moderna,4684889
Italy,2021-06-25,Oxford/AstraZeneca,8555312
Italy,2021-06-25,Pfizer/BioNTech,34549744
Italy,2021-06-26,Johnson&Johnson,1216491
Italy,2021-06-26,Moderna,4739456
Italy,2021-06-26,Oxford/AstraZeneca,8607025
Italy,2021-06-26,Pfizer/BioNTech,34982140
Italy,2021-06-27,Johnson&Johnson,1219752
Italy,2021-06-27,Moderna,4787076
Italy,2021-06-27,Oxford/AstraZeneca,8649088
Italy,2021-06-27,Pfizer/BioNTech,35309742
Italy,2021-06-28,Johnson&Johnson,1223699
Italy,2021-06-28,Moderna,4845562
Italy,2021-06-28,Oxford/AstraZeneca,8716426
Italy,2021-06-28,Pfizer/BioNTech,35723102
Italy,2021-06-29,Johnson&Johnson,1227300
Italy,2021-06-29,Moderna,4919606
Italy,2021-06-29,Oxford/AstraZeneca,8810730
Italy,2021-06-29,Pfizer/BioNTech,36097544
Italy,2021-06-30,Johnson&Johnson,1232038
Italy,2021-06-30,Moderna,4987154
Italy,2021-06-30,Oxford/AstraZeneca,8914684
Italy,2021-06-30,Pfizer/BioNTech,36475760
Italy,2021-07-01,Johnson&Johnson,1236987
Italy,2021-07-01,Moderna,5036169
Italy,2021-07-01,Oxford/AstraZeneca,8997972
Italy,2021-07-01,Pfizer/BioNTech,36885972
Italy,2021-07-02,Johnson&Johnson,1241080
Italy,2021-07-02,Moderna,5085218
Italy,2021-07-02,Oxford/AstraZeneca,9081826
Italy,2021-07-02,Pfizer/BioNTech,37274868
Japan,2021-02-17,Pfizer/BioNTech,125
Japan,2021-02-18,Pfizer/BioNTech,611
Japan,2021-02-19,Pfizer/BioNTech,5039
Japan,2021-02-22,Pfizer/BioNTech,11934
Japan,2021-02-24,Pfizer/BioNTech,17888
Japan,2021-02-25,Pfizer/BioNTech,21896
Japan,2021-02-26,Pfizer/BioNTech,28530
Japan,2021-03-01,Pfizer/BioNTech,31785
Japan,2021-03-02,Pfizer/BioNTech,34772
Japan,2021-03-03,Pfizer/BioNTech,37303
Japan,2021-03-04,Pfizer/BioNTech,39174
Japan,2021-03-05,Pfizer/BioNTech,46469
Japan,2021-03-08,Pfizer/BioNTech,70796
Japan,2021-03-09,Pfizer/BioNTech,107558
Japan,2021-03-10,Pfizer/BioNTech,148950
Japan,2021-03-11,Pfizer/BioNTech,181184
Japan,2021-03-12,Pfizer/BioNTech,230542
Japan,2021-03-15,Pfizer/BioNTech,290275
Japan,2021-03-16,Pfizer/BioNTech,359191
Japan,2021-03-17,Pfizer/BioNTech,437485
Japan,2021-03-18,Pfizer/BioNTech,508702
Japan,2021-03-19,Pfizer/BioNTech,578835
Japan,2021-03-22,Pfizer/BioNTech,652698
Japan,2021-03-23,Pfizer/BioNTech,699126
Japan,2021-03-24,Pfizer/BioNTech,741180
Japan,2021-03-25,Pfizer/BioNTech,775122
Japan,2021-03-26,Pfizer/BioNTech,822869
Japan,2021-03-29,Pfizer/BioNTech,890662
Japan,2021-03-30,Pfizer/BioNTech,949731
Japan,2021-03-31,Pfizer/BioNTech,1002739
Japan,2021-04-01,Pfizer/BioNTech,1050112
Japan,2021-04-02,Pfizer/BioNTech,1096698
Japan,2021-04-05,Pfizer/BioNTech,1196884
Japan,2021-04-06,Pfizer/BioNTech,1288566
Japan,2021-04-07,Pfizer/BioNTech,1393108
Japan,2021-04-08,Pfizer/BioNTech,1487606
Japan,2021-04-09,Pfizer/BioNTech,1592517
Japan,2021-04-12,Pfizer/BioNTech,1693423
Japan,2021-04-13,Pfizer/BioNTech,1750930
Japan,2021-04-14,Pfizer/BioNTech,1805847
Japan,2021-04-15,Pfizer/BioNTech,1865220
Japan,2021-04-16,Pfizer/BioNTech,1942149
Japan,2021-04-17,Pfizer/BioNTech,1948410
Japan,2021-04-18,Pfizer/BioNTech,1955908
Japan,2021-04-19,Pfizer/BioNTech,2096798
Japan,2021-04-20,Pfizer/BioNTech,2256085
Japan,2021-04-21,Pfizer/BioNTech,2447341
Japan,2021-04-22,Pfizer/BioNTech,2634664
Japan,2021-04-23,Pfizer/BioNTech,2843589
Japan,2021-04-24,Pfizer/BioNTech,2865890
Japan,2021-04-25,Pfizer/BioNTech,2885790
Japan,2021-04-26,Pfizer/BioNTech,3188668
Japan,2021-04-27,Pfizer/BioNTech,3444143
Japan,2021-04-28,Pfizer/BioNTech,3735858
Japan,2021-04-29,Pfizer/BioNTech,3750603
Japan,2021-04-30,Pfizer/BioNTech,4065420
Japan,2021-05-01,Pfizer/BioNTech,4095053
Japan,2021-05-02,Pfizer/BioNTech,4117407
Japan,2021-05-03,Pfizer/BioNTech,4124485
Japan,2021-05-04,Pfizer/BioNTech,4132292
Japan,2021-05-05,Pfizer/BioNTech,4141950
Japan,2021-05-06,Pfizer/BioNTech,4516037
Japan,2021-05-07,Pfizer/BioNTech,4697865
Japan,2021-05-08,Pfizer/BioNTech,4756679
Japan,2021-05-09,Pfizer/BioNTech,4833079
Japan,2021-05-10,Pfizer/BioNTech,5162592
Japan,2021-05-11,Pfizer/BioNTech,5470092
Japan,2021-05-12,Pfizer/BioNTech,5825404
Japan,2021-05-13,Pfizer/BioNTech,6214040
Japan,2021-05-14,Pfizer/BioNTech,6597621
Japan,2021-05-15,Pfizer/BioNTech,6746470
Japan,2021-05-16,Pfizer/BioNTech,6946143
Japan,2021-05-17,Pfizer/BioNTech,7521503
Japan,2021-05-18,Pfizer/BioNTech,8045880
Japan,2021-05-19,Pfizer/BioNTech,8639803
Japan,2021-05-20,Pfizer/BioNTech,9143475
Japan,2021-05-21,Pfizer/BioNTech,9679630
Japan,2021-05-22,Pfizer/BioNTech,9979777
Japan,2021-05-23,Pfizer/BioNTech,10316680
Japan,2021-05-24,Moderna,10092
Japan,2021-05-24,Pfizer/BioNTech,11064966
Japan,2021-05-25,Moderna,20350
Japan,2021-05-25,Pfizer/BioNTech,11686625
Japan,2021-05-26,Moderna,31978
Japan,2021-05-26,Pfizer/BioNTech,12368619
Japan,2021-05-27,Moderna,44401
Japan,2021-05-27,Pfizer/BioNTech,13058731
Japan,2021-05-28,Moderna,58816
Japan,2021-05-28,Pfizer/BioNTech,13738292
Japan,2021-05-29,Moderna,74337
Japan,2021-05-29,Pfizer/BioNTech,14225111
Japan,2021-05-30,Moderna,90258
Japan,2021-05-30,Pfizer/BioNTech,14719854
Japan,2021-05-31,Moderna,109147
Japan,2021-05-31,Pfizer/BioNTech,15562341
Japan,2021-06-01,Moderna,128451
Japan,2021-06-01,Pfizer/BioNTech,16382570
Japan,2021-06-02,Moderna,148371
Japan,2021-06-02,Pfizer/BioNTech,17250656
Japan,2021-06-03,Moderna,168462
Japan,2021-06-03,Pfizer/BioNTech,18107188
Japan,2021-06-04,Moderna,189583
Japan,2021-06-04,Pfizer/BioNTech,18938652
Japan,2021-06-05,Moderna,209945
Japan,2021-06-05,Pfizer/BioNTech,19613304
Japan,2021-06-06,Moderna,232706
Japan,2021-06-06,Pfizer/BioNTech,20303865
Japan,2021-06-07,Moderna,263714
Japan,2021-06-07,Pfizer/BioNTech,21281155
Japan,2021-06-08,Moderna,293775
Japan,2021-06-08,Pfizer/BioNTech,22263404
Japan,2021-06-09,Moderna,321739
Japan,2021-06-09,Pfizer/BioNTech,23288267
Japan,2021-06-10,Moderna,351919
Japan,2021-06-10,Pfizer/BioNTech,24279650
Japan,2021-06-11,Moderna,382128
Japan,2021-06-11,Pfizer/BioNTech,25245663
Japan,2021-06-12,Moderna,414845
Japan,2021-06-12,Pfizer/BioNTech,26068790
Japan,2021-06-13,Moderna,448366
Japan,2021-06-13,Pfizer/BioNTech,26891238
Japan,2021-06-14,Moderna,482015
Japan,2021-06-14,Pfizer/BioNTech,27963074
Japan,2021-06-15,Moderna,510743
Japan,2021-06-15,Pfizer/BioNTech,29027197
Japan,2021-06-16,Moderna,540008
Japan,2021-06-16,Pfizer/BioNTech,30130372
Japan,2021-06-17,Moderna,573250
Japan,2021-06-17,Pfizer/BioNTech,31234215
Japan,2021-06-18,Moderna,603753
Japan,2021-06-18,Pfizer/BioNTech,32278961
Japan,2021-06-19,Moderna,639624
Japan,2021-06-19,Pfizer/BioNTech,33211473
Japan,2021-06-20,Moderna,675566
Japan,2021-06-20,Pfizer/BioNTech,34155737
Japan,2021-06-21,Moderna,719926
Japan,2021-06-21,Pfizer/BioNTech,35264722
Japan,2021-06-22,Moderna,758614
Japan,2021-06-22,Pfizer/BioNTech,36358582
Japan,2021-06-23,Moderna,800473
Japan,2021-06-23,Pfizer/BioNTech,37487162
Japan,2021-06-24,Moderna,838732
Japan,2021-06-24,Pfizer/BioNTech,38591960
Japan,2021-06-25,Moderna,883916
Japan,2021-06-25,Pfizer/BioNTech,39703467
Japan,2021-06-26,Moderna,930302
Japan,2021-06-26,Pfizer/BioNTech,40668977
Japan,2021-06-27,Moderna,976354
Japan,2021-06-27,Pfizer/BioNTech,41635283
Japan,2021-06-28,Moderna,1026141
Japan,2021-06-28,Pfizer/BioNTech,42641734
Japan,2021-06-29,Moderna,1072398
Japan,2021-06-29,Pfizer/BioNTech,43603482
Japan,2021-06-30,Moderna,1114782
Japan,2021-06-30,Pfizer/BioNTech,44497338
Japan,2021-07-01,Moderna,1152174
Japan,2021-07-01,Pfizer/BioNTech,45096798
Latvia,2020-12-04,Moderna,1
Latvia,2020-12-16,Pfizer/BioNTech,1
Latvia,2020-12-20,Moderna,4
Latvia,2020-12-22,Pfizer/BioNTech,3
Latvia,2020-12-28,Pfizer/BioNTech,598
Latvia,2020-12-29,Pfizer/BioNTech,1471
Latvia,2020-12-30,Pfizer/BioNTech,2265
Latvia,2020-12-31,Pfizer/BioNTech,2266
Latvia,2021-01-04,Pfizer/BioNTech,2965
Latvia,2021-01-05,Pfizer/BioNTech,3855
Latvia,2021-01-06,Moderna,5
Latvia,2021-01-06,Pfizer/BioNTech,4632
Latvia,2021-01-07,Pfizer/BioNTech,5443
Latvia,2021-01-08,Pfizer/BioNTech,6351
Latvia,2021-01-09,Pfizer/BioNTech,6656
Latvia,2021-01-10,Pfizer/BioNTech,6992
Latvia,2021-01-11,Moderna,6
Latvia,2021-01-11,Pfizer/BioNTech,8359
Latvia,2021-01-12,Pfizer/BioNTech,9989
Latvia,2021-01-13,Johnson&Johnson,1
Latvia,2021-01-13,Moderna,136
Latvia,2021-01-13,Pfizer/BioNTech,11372
Latvia,2021-01-14,Moderna,559
Latvia,2021-01-14,Oxford/AstraZeneca,1
Latvia,2021-01-14,Pfizer/BioNTech,12774
Latvia,2021-01-15,Moderna,920
Latvia,2021-01-15,Pfizer/BioNTech,14288
Latvia,2021-01-16,Moderna,950
Latvia,2021-01-16,Pfizer/BioNTech,14928
Latvia,2021-01-17,Pfizer/BioNTech,15047
Latvia,2021-01-18,Moderna,1094
Latvia,2021-01-18,Pfizer/BioNTech,15751
Latvia,2021-01-19,Moderna,1155
Latvia,2021-01-19,Pfizer/BioNTech,16567
Latvia,2021-01-20,Moderna,1165
Latvia,2021-01-20,Pfizer/BioNTech,17334
Latvia,2021-01-21,Pfizer/BioNTech,17617
Latvia,2021-01-22,Moderna,1185
Latvia,2021-01-22,Pfizer/BioNTech,17814
Latvia,2021-01-23,Pfizer/BioNTech,17941
Latvia,2021-01-25,Pfizer/BioNTech,18609
Latvia,2021-01-26,Moderna,1196
Latvia,2021-01-26,Pfizer/BioNTech,19451
Latvia,2021-01-27,Moderna,1203
Latvia,2021-01-27,Pfizer/BioNTech,20275
Latvia,2021-01-28,Pfizer/BioNTech,21058
Latvia,2021-01-29,Moderna,1214
Latvia,2021-01-29,Pfizer/BioNTech,22013
Latvia,2021-01-30,Pfizer/BioNTech,22321
Latvia,2021-01-31,Pfizer/BioNTech,22660
Latvia,2021-02-01,Moderna,1215
Latvia,2021-02-01,Pfizer/BioNTech,23852
Latvia,2021-02-02,Moderna,1336
Latvia,2021-02-02,Oxford/AstraZeneca,2
Latvia,2021-02-02,Pfizer/BioNTech,25550
Latvia,2021-02-03,Moderna,1557
Latvia,2021-02-03,Pfizer/BioNTech,26955
Latvia,2021-02-04,Moderna,1668
Latvia,2021-02-04,Pfizer/BioNTech,28354
Latvia,2021-02-05,Moderna,1758
Latvia,2021-02-05,Pfizer/BioNTech,29934
Latvia,2021-02-06,Pfizer/BioNTech,30504
Latvia,2021-02-07,Oxford/AstraZeneca,3
Latvia,2021-02-07,Pfizer/BioNTech,30630
Latvia,2021-02-08,Moderna,1798
Latvia,2021-02-08,Pfizer/BioNTech,31001
Latvia,2021-02-09,Moderna,1818
Latvia,2021-02-09,Oxford/AstraZeneca,24
Latvia,2021-02-09,Pfizer/BioNTech,31145
Latvia,2021-02-10,Moderna,1947
Latvia,2021-02-10,Oxford/AstraZeneca,440
Latvia,2021-02-10,Pfizer/BioNTech,31233
Latvia,2021-02-11,Moderna,2331
Latvia,2021-02-11,Oxford/AstraZeneca,1535
Latvia,2021-02-11,Pfizer/BioNTech,31542
Latvia,2021-02-12,Moderna,2673
Latvia,2021-02-12,Oxford/AstraZeneca,2707
Latvia,2021-02-12,Pfizer/BioNTech,31771
Latvia,2021-02-13,Moderna,2723
Latvia,2021-02-13,Oxford/AstraZeneca,2930
Latvia,2021-02-13,Pfizer/BioNTech,31900
Latvia,2021-02-14,Moderna,2743
Latvia,2021-02-14,Oxford/AstraZeneca,2931
Latvia,2021-02-15,Moderna,2895
Latvia,2021-02-15,Oxford/AstraZeneca,3630
Latvia,2021-02-15,Pfizer/BioNTech,31928
Latvia,2021-02-16,Moderna,3114
Latvia,2021-02-16,Oxford/AstraZeneca,4780
Latvia,2021-02-16,Pfizer/BioNTech,31946
Latvia,2021-02-17,Moderna,3243
Latvia,2021-02-17,Oxford/AstraZeneca,6497
Latvia,2021-02-17,Pfizer/BioNTech,32105
Latvia,2021-02-18,Moderna,3481
Latvia,2021-02-18,Oxford/AstraZeneca,7753
Latvia,2021-02-18,Pfizer/BioNTech,32165
Latvia,2021-02-19,Moderna,3689
Latvia,2021-02-19,Oxford/AstraZeneca,8867
Latvia,2021-02-19,Pfizer/BioNTech,32222
Latvia,2021-02-20,Moderna,3709
Latvia,2021-02-20,Oxford/AstraZeneca,9591
Latvia,2021-02-21,Oxford/AstraZeneca,10399
Latvia,2021-02-22,Moderna,3953
Latvia,2021-02-22,Oxford/AstraZeneca,11908
Latvia,2021-02-22,Pfizer/BioNTech,32257
Latvia,2021-02-23,Moderna,4175
Latvia,2021-02-23,Oxford/AstraZeneca,14056
Latvia,2021-02-23,Pfizer/BioNTech,32285
Latvia,2021-02-24,Moderna,4329
Latvia,2021-02-24,Oxford/AstraZeneca,18194
Latvia,2021-02-24,Pfizer/BioNTech,32325
Latvia,2021-02-25,Moderna,4589
Latvia,2021-02-25,Oxford/AstraZeneca,22041
Latvia,2021-02-25,Pfizer/BioNTech,32420
Latvia,2021-02-26,Moderna,4801
Latvia,2021-02-26,Oxford/AstraZeneca,25085
Latvia,2021-02-26,Pfizer/BioNTech,32559
Latvia,2021-02-27,Moderna,5123
Latvia,2021-02-27,Oxford/AstraZeneca,25346
Latvia,2021-02-27,Pfizer/BioNTech,32569
Latvia,2021-02-28,Moderna,5124
Latvia,2021-02-28,Oxford/AstraZeneca,25476
Latvia,2021-02-28,Pfizer/BioNTech,32571
Latvia,2021-03-01,Moderna,5506
Latvia,2021-03-01,Oxford/AstraZeneca,27152
Latvia,2021-03-01,Pfizer/BioNTech,32812
Latvia,2021-03-02,Moderna,6232
Latvia,2021-03-02,Oxford/AstraZeneca,28974
Latvia,2021-03-02,Pfizer/BioNTech,33137
Latvia,2021-03-03,Moderna,6985
Latvia,2021-03-03,Oxford/AstraZeneca,33148
Latvia,2021-03-03,Pfizer/BioNTech,33789
Latvia,2021-03-04,Moderna,7512
Latvia,2021-03-04,Oxford/AstraZeneca,40460
Latvia,2021-03-04,Pfizer/BioNTech,34316
Latvia,2021-03-05,Johnson&Johnson,2
Latvia,2021-03-05,Moderna,7989
Latvia,2021-03-05,Oxford/AstraZeneca,46728
Latvia,2021-03-05,Pfizer/BioNTech,34666
Latvia,2021-03-06,Moderna,8074
Latvia,2021-03-06,Oxford/AstraZeneca,47845
Latvia,2021-03-06,Pfizer/BioNTech,34669
Latvia,2021-03-07,Johnson&Johnson,3
Latvia,2021-03-07,Oxford/AstraZeneca,47925
Latvia,2021-03-08,Moderna,8336
Latvia,2021-03-08,Oxford/AstraZeneca,50119
Latvia,2021-03-08,Pfizer/BioNTech,34673
Latvia,2021-03-09,Moderna,8695
Latvia,2021-03-09,Oxford/AstraZeneca,52740
Latvia,2021-03-09,Pfizer/BioNTech,34913
Latvia,2021-03-10,Moderna,8977
Latvia,2021-03-10,Oxford/AstraZeneca,55382
Latvia,2021-03-10,Pfizer/BioNTech,35480
Latvia,2021-03-11,Moderna,9138
Latvia,2021-03-11,Oxford/AstraZeneca,58923
Latvia,2021-03-11,Pfizer/BioNTech,35627
Latvia,2021-03-12,Moderna,9271
Latvia,2021-03-12,Oxford/AstraZeneca,66269
Latvia,2021-03-12,Pfizer/BioNTech,35670
Latvia,2021-03-13,Moderna,9341
Latvia,2021-03-13,Oxford/AstraZeneca,67571
Latvia,2021-03-14,Oxford/AstraZeneca,67643
Latvia,2021-03-15,Moderna,9443
Latvia,2021-03-15,Oxford/AstraZeneca,73205
Latvia,2021-03-16,Johnson&Johnson,4
Latvia,2021-03-16,Moderna,9606
Latvia,2021-03-16,Oxford/AstraZeneca,73216
Latvia,2021-03-16,Pfizer/BioNTech,35682
Latvia,2021-03-17,Moderna,9767
Latvia,2021-03-17,Oxford/AstraZeneca,73221
Latvia,2021-03-17,Pfizer/BioNTech,35691
Latvia,2021-03-18,Johnson&Johnson,5
Latvia,2021-03-18,Moderna,9988
Latvia,2021-03-18,Oxford/AstraZeneca,73223
Latvia,2021-03-18,Pfizer/BioNTech,35749
Latvia,2021-03-19,Moderna,10299
Latvia,2021-03-19,Oxford/AstraZeneca,73740
Latvia,2021-03-19,Pfizer/BioNTech,35849
Latvia,2021-03-20,Moderna,10349
Latvia,2021-03-20,Oxford/AstraZeneca,74090
Latvia,2021-03-20,Pfizer/BioNTech,35850
Latvia,2021-03-21,Oxford/AstraZeneca,74114
Latvia,2021-03-21,Pfizer/BioNTech,35851
Latvia,2021-03-22,Johnson&Johnson,7
Latvia,2021-03-22,Moderna,10981
Latvia,2021-03-22,Oxford/AstraZeneca,77160
Latvia,2021-03-22,Pfizer/BioNTech,35852
Latvia,2021-03-23,Moderna,12201
Latvia,2021-03-23,Oxford/AstraZeneca,83305
Latvia,2021-03-23,Pfizer/BioNTech,36047
Latvia,2021-03-24,Moderna,13683
Latvia,2021-03-24,Oxford/AstraZeneca,89746
Latvia,2021-03-24,Pfizer/BioNTech,36591
Latvia,2021-03-25,Moderna,15288
